	Lan-Huh7	Lan-Vero	Lan-Vero-1	Lan-Vero-2	Manfredonia-vitro	Manfredonia	Huston	Sun	Sun-vitro
21753						0.077	0.085158	0.0	0.006
21754						0.0	0.106007	0.0	0.0
21755						0.014	-0.021436	0.0	0.034
21756						0.0	-0.144181	0.004	0.036
21757	0.00145	0.011	0.01006	0.01686	0.127	0.073	0.126856	0.002	0.007
21758	0.00127	0.01979	0.01095	0.03375	0.105	0.031	0.178245	0.097	0.055
21759	0.00794	0.01011	0.0112	0.01329	0.179	0.04	-0.054619	0.007	0.039
21760						0.028	1.18399	0.405	0.129
21761						0.072	0.058142	0.028	0.004
21762	0.01578	0.01993	0.02526	0.02509	0.202	0.189	0.171197	0.006	0.037
21763						0.185	1.449448	0.23	0.256
21764	0.03546	0.04192	0.04307	0.05235	0.893	0.076	0.034063	0.791	1.0
21765						0.082	1.502011	1.0	1.0
21766	0.02091	0.02969	0.02712	0.03668	0.87	0.808	-0.076936	0.59	1.0
21767	0.03988	0.05511	0.05271	0.06558	1.504	0.298	0.728541	0.964	0.961
21768	0.02368	0.02398	0.02358	0.02791	0.601	0.471	0.124801	0.176	0.417
21769						0.088	3.443907	0.412	0.286
21770						0.254	-0.028778	0.154	0.061
21771						0.072	0.039643	0.082	0.121
21772	0.01013	0.02007	0.01719	0.02377	0.129	0.17	0.396425	0.64	0.222
21773						0.064	0.58113	0.035	0.132
21774	0.01711	0.03147	0.02253	0.04479	0.277	0.077	0.567622	0.106	0.209
21775						0.506	0.550003	0.013	0.056
21776						0.066	0.385267	0.0	0.013
21777						0.069	0.123332	0.0	0.021
21778						0.164	0.240498	0.0	0.0
21779	0.00212	0.00622	0.00688	0.00817	0.18	0.146	0.106888	0.0	0.0
21780	0.00243	0.00942	0.0091	0.01082	0.068	0.074	-0.016151	0.0	0.0
21781	0.00183	0.02026	0.01277	0.02817	0.084	0.0	0.095142	0.013	0.034
21782	0.00738	0.01044	0.01116	0.01082	0.088	0.003	0.05315	0.102	0.148
21783	0.01109	0.01372	0.01397	0.01526	0.259	0.047	-0.062841	0.088	0.253
21784						0.115	0.570852	0.142	0.236
21785						0.002	1.398059	0.282	0.376
21786						0.028	0.856866	0.2	0.027
21787						0.055	0.664232	0.267	0.079
21788	0.0198	0.02198	0.03107	0.03573	0.166	0.064		0.141	0.032
21789	0.04267	0.0436	0.03558	0.04398	0.367	0.11	0.177951	0.23	0.051
21790						0.034	0.874485	0.149	0.151
21791	0.02901	0.03363	0.02272	0.0358	0.429	0.128	0.098372	0.164	0.595
21792	0.03657	0.03442	0.0286	0.03391	0.401	0.148	0.18999	0.685	0.074
21793						0.097	1.109403	0.104	0.039
21794	0.02827	0.03068	0.02258	0.03283	0.238	0.198	-0.036412	0.0	0.0
21795						0.417	0.141538	0.0	0.0
21796						0.119	0.008516	0.0	0.003
21797						0.052	0.10219	0.0	0.0
21798						0.025	0.25518	0.001	0.012
21799						0.203	1.496432	0.051	0.039
21800						0.417	0.408171	0.119	0.197
21801		0.02226	0.01732	0.02207	0.394	0.211	0.015857	0.071	0.18
21802						0.278	0.309799	0.126	0.263
21803		0.01751	0.01096	0.01915	0.523	0.24	-0.036119	0.061	0.247
21804		0.01061	0.01031	0.01365	0.688	0.224	-0.032008	0.05	0.132
21805		0.02049	0.01543	0.01999	0.844	0.144	0.062253	0.011	0.076
21806		0.01818	0.01299	0.01872	0.407	0.044	0.219649	0.0	0.14
21807		0.03815	0.01662	0.04927	0.19	0.23	0.39202	0.014	0.138
21808						0.117	1.408043	0.115	0.326
21809						0.138	0.119808	0.243	0.282
21810						0.146	0.446639	0.13	0.487
21811		0.04806	0.03667	0.04868	0.303	0.0	0.255474	0.153	0.259
21812		0.06509	0.04028	0.07331	0.25	0.146	1.351957	0.473	0.408
21813						0.065	0.477472	1.0	0.826
21814		0.03695	0.02892	0.0395	0.834	0.0	-0.002056	0.088	0.475
21815		0.01682	0.01512	0.01601	0.441	0.058	-0.062841	0.001	0.054
21816		0.02138	0.00881	0.02992	0.283	0.139	0.327124	0.163	0.441
21817		0.0097	0.00764	0.00976	0.307	0.414	0.05638	0.053	0.13
21818						0.039	1.263862	0.099	0.236
21819						0.094	0.384973	0.362	0.597
21820						1.196	3.638596	1.0	0.256
21821		0.03052	0.02775	0.03546	0.655	0.968	0.048746	1.0	0.648
21822		0.03741	0.03026	0.04066	0.895	0.835	0.060492	0.56	0.501
21823						0.288	5.737887	0.818	0.373
21824						0.183	1.07857	0.519	0.335
21825		0.01453	0.01468	0.01582	0.524	0.048	-0.041111	0.05	0.284
21826						0.105	0.006754	0.016	0.11
21827						0.139	0.236974	0.012	0.046
21828						0.126	0.167086	0.0	0.0
21829						0.252	0.242847	0.008	0.0
21830						0.612	0.144475	0.064	0.248
21831						0.19	0.251363	0.138	0.072
21832						0.422	-0.053738	0.093	0.095
21833						0.796	1.077689	0.356	0.422
21834		0.0206	0.02257	0.02482	0.381	1.334	0.10865	0.134	0.282
21835						0.156	-0.143888	0.17	0.389
21836						0.318	-0.033182	0.212	0.381
21837						0.062	0.559694	0.083	0.389
21838						0.162	0.344743	0.094	0.41
21839						0.196	0.202911	0.013	0.301
21840	0.0	0.01159	0.0136	0.01661	0.302	0.113	-0.002349	0.007	0.339
21841						0.0	0.103364	0.041	0.307
21842						0.093	0.163856	0.02	0.07
21843	0.00307	0.01067	0.0106	0.01444	0.248	0.078	0.287482	0.002	0.034
21844	0.00307	0.02621	0.01713	0.0397	0.24	0.081	0.169435	0.111	0.128
21845	0.09218	0.05595	0.0551	0.06244	1.024	0.386	0.059611	0.483	0.195
21846	0.05404	0.05195	0.0457	0.06221	0.868	0.812	3.182854	0.74	0.321
21847						0.258	6.817338	0.694	1.0
21848						0.141	1.307616	0.321	1.0
21849	0.03056	0.03282	0.03455	0.03715	0.793	0.121	0.24549	0.987	1.0
21850						0.103	0.417861	0.0	0.0
21851	0.0	0.00786	0.00808	0.00834	0.245	0.734	0.002349	0.007	0.574
21852	0.0	0.00656	0.00503	0.00868	0.231	0.109	-0.000294	0.0	0.148
21853						0.041	0.131261	0.0	0.0
21854						0.0	0.062841	0.018	0.269
21855	0.03836	0.0445	0.03682	0.05391	0.558	0.149	0.137721	0.587	0.37
21856						0.158	0.453393	0.516	0.631
21857	0.01828	0.01997	0.01622	0.01915	0.478	0.0	-0.004992	0.473	0.789
21858	0.02127	0.02088	0.01951	0.01991	0.501	0.176	-0.088388	0.227	0.334
21859	0.05257	0.05737	0.0478	0.05755	0.397	0.005	0.228752	0.646	0.627
21860	0.03667	0.02599	0.02111	0.02376	0.394	0.163	-0.018793	0.348	0.167
21861						0.714	-0.059611	0.22	0.253
21862	0.03426	0.01906	0.01266	0.01625	0.249	0.175	0.029658	0.19	0.079
21863	0.03012	0.02789	0.02079	0.02969	0.206	0.173	1.259164	0.853	0.056
21864						0.192	0.226109	0.123	0.155
21865	0.05424	0.05342	0.03834	0.05096	0.315	0.111	0.024373	0.257	0.171
21866	0.01441	0.01525	0.01207	0.01441	0.24	0.55	0.04023	0.034	0.014
21867						0.082	0.340926	0.003	0.023
21868	0.00566	0.01863	0.01374	0.01782	0.915	0.409	-0.031714	0.009	0.019
21869						0.195	0.336227	0.001	0.006
21870						0.001	-0.14653	0.0	0.0
21871	0.00266	0.01148	0.00737	0.01406	0.095	0.147	-0.098079	0.0	0.0
21872						0.233	0.079285	0.0	0.0
21873						0.124	0.204673	0.0	0.0
21874						0.331	0.26722	0.0	0.017
21875	0.00529	0.00665	0.007	0.00612	0.225	0.003	-0.739113	0.0	0.0
21876						0.093	-0.142713	0.0	0.022
21877						0.094	-0.028484	0.014	0.057
21878						0.004	0.287482	0.032	0.055
21879						0.014	0.443115	0.001	0.027
21880						0.405	1.157561	0.003	0.012
21881						0.129	1.84881	0.079	0.155
21882						0.32	1.138474	0.339	0.139
21883						0.349	2.006499	0.27	0.499
21884	0.03056	0.06546	0.05013	0.06327	0.703	0.24	0.162681	0.221	0.551
21885	0.01767	0.02632	0.02092	0.02212	0.29	0.018	0.342394	0.102	0.077
21886						0.24	0.772882	0.079	0.086
21887	0.03473	0.0407	0.02798	0.03523	0.654	0.211	0.009397	0.463	0.293
21888	0.04444	0.07269	0.0543	0.07043	1.099	0.325	0.058142	0.764	0.254
21889						0.181	3.432748	0.695	0.731
21890						0.559	2.993157	0.755	0.255
21891						1.378	4.923601	0.709	0.424
21892	0.01939	0.0198	0.01639	0.02127	0.386	0.069	-0.1618	0.175	0.45
21893						0.426	0.883588	0.251	0.771
21894	0.04619	0.0523	0.04614	0.05288	1.017	0.833	1.456495	0.871	0.408
21895						0.102	0.354433	0.551	0.548
21896						0.243	0.691542	0.12	0.175
21897	0.00833	0.01428	0.01071	0.01737	0.176	0.056	0.555583	0.008	0.003
21898						0.163	0.266633	0.028	0.082
21899	0.0	0.00687	0.00627	0.00842	0.172	0.0	-0.073412	0.001	0.085
21900	0.00267	0.00647	0.0061	0.00779	0.162	0.097	-0.0555	0.0	0.004
21901						0.028	0.199974	0.018	0.058
21902	0.0	0.00398	0.00377	0.00488	0.416	0.037	0.000587	0.0	0.017
21903	0.00269	0.00967	0.00935	0.01057	0.19	0.0	-0.012627	0.0	0.0
21904	0.0	0.01294	0.01028	0.01731	0.178	0.011	0.192046	0.0	0.0
21905	0.00535	0.03011	0.01449	0.0492	0.117	0.438	0.059611	0.011	0.015
21906	0.00802	0.00655	0.00663	0.00892	0.186	0.118	0.010571	0.0	0.037
21907						0.482	-0.040523	0.0	0.0
21908						0.781	-0.088094	0.0	0.0
21909	0.00268	0.00821	0.00988	0.01086	0.288	0.299	0.981373	0.0	0.0
21910	0.00539	0.02021	0.01797	0.0289	0.281	0.022	0.544424	0.0	0.0
21911	0.0	0.02515	0.01399	0.04779	0.216	0.0	-0.091325	0.0	0.0
21912						1.036	2.532423	0.342	0.039
21913	0.01662	0.01763	0.01834	0.0249	0.618	1.011	-0.014682	0.124	0.189
21914	0.04108	0.04454	0.05107	0.06461	0.332	0.063	1.207775	0.056	0.076
21915						0.088	0.135666	0.053	0.08
21916						0.238	1.491733	0.164	0.105
21917	0.01928	0.01554	0.01375	0.02402	0.13	0.504	0.263402	0.071	0.008
21918						0.198	2.435812	0.469	0.073
21919						0.312	0.767009	0.163	0.005
21920						0.616	0.118047	0.081	0.0
21921						0.0	-0.240792	0.0	0.0
21922						0.168	0.313323	0.119	0.281
21923	0.00265	0.00906	0.00967	0.01006	0.25	0.004	-0.088975	0.2	0.616
21924	0.00267	0.01028	0.00931	0.01206	0.353	0.095	-0.066365	0.059	0.421
21925						0.157	0.018206	0.076	0.234
21926	0.0	0.0069	0.00889	0.00884	0.212	0.147	-0.04023	0.073	0.129
21927	0.00533	0.00859	0.01123	0.01168	0.331	0.105	-0.049333	0.007	0.045
21928	0.00267	0.0129	0.01272	0.01691	0.331	0.288	0.143007	0.021	0.205
21929						0.129	0.162387	0.021	0.157
21930	0.00297	0.01341	0.01301	0.01764	0.228	0.059	0.095729	0.01	0.026
21931						0.516	0.216419	0.057	0.106
21932	0.04719	0.04248	0.05062	0.05088	0.553	0.446	0.212014	0.077	0.139
21933	0.06834	0.05125	0.04737	0.06227	1.148	0.465	0.750859	0.582	0.202
21934						0.308	8.758647	0.784	0.402
21935	0.04553	0.03537	0.03215	0.03921	0.653	0.699	-0.019674	0.106	0.66
21936	0.02941	0.02044	0.01505	0.02579	0.559	1.906	-0.083102	0.06	0.404
21937						0.11	0.431369	0.093	0.575
21938						0.413	0.27045	0.02	0.036
21939						0.71	-0.100721	0.071	0.178
21940						0.214	9.525363	0.763	0.182
21941						0.428	0.026722	0.012	0.043
21942						0.42	-0.124507	0.002	0.065
21943						0.493	0.405235	0.034	0.179
21944	0.00531	0.01287	0.01108	0.01408	0.443	0.834	0.204379	0.024	0.181
21945						0.327	1.360179	0.11	0.304
21946						0.81	-0.234919	0.151	0.278
21947	0.0027	0.00798	0.0056	0.00923	0.262	0.432	0.11834	0.065	0.204
21948	0.00535	0.01746	0.01086	0.02087	0.442	0.033	-0.075468	0.772	0.224
21949	0.00815	0.02127	0.01624	0.02204	0.824	0.806	-0.268982	0.51	0.233
21950						0.32	0.59405	0.58	0.129
21951						0.434	-0.06519	0.242	0.091
21952	0.01867	0.03416	0.02828	0.03591	0.399	0.667	0.442234	0.154	0.043
21953						0.122	1.825318	0.382	0.077
21954						0.638	2.686588	0.283	0.019
21955						0.398	3.026339	0.752	0.112
21956						0.222	1.225688	0.342	0.024
21957	0.03495	0.01421	0.01128	0.01528	0.363	0.107	0.018793	0.985	0.234
21958	0.01644	0.01921	0.0143	0.01916	0.379	0.692	0.209078	0.412	0.066
21959						0.0	-0.224347	0.463	0.148
21960						0.065	0.561162	0.609	0.304
21961						1.072	0.968158	0.193	0.105
21962	0.05028	0.05028	0.02925	0.052	0.747	0.45	1.252704	0.363	0.089
21963	0.02299	0.02749	0.02264	0.02292	0.432	0.234	0.068126	0.622	0.295
21964	0.03409	0.03225	0.02177	0.0302	0.546	0.703	0.459853	0.306	0.124
21965						0.065	0.250776	0.342	0.31
21966						0.239	1.637089	0.302	0.059
21967						0.0	1.589812	0.166	0.182
21968						0.824	3.625088	0.253	0.184
21969						1.38	0.282783	0.302	0.194
21970						0.842	0.251363	0.158	0.336
21971	0.02156	0.02697	0.02301	0.02747	0.327	0.931	0.09661	0.349	0.842
21972	0.01917	0.0386	0.03492	0.04025	0.335	2.189	0.197625	0.741	0.857
21973						0.424	0.844532	0.222	0.677
21974						0.429	0.430782	0.759	0.593
21975	0.01388	0.01817	0.01218	0.02162	0.342	0.239	-0.103364	0.228	0.037
21976						0.012	0.074293	0.133	0.015
21977	0.02445	0.01976	0.01871	0.02035	0.241	0.045	0.34768	0.0	0.0
21978	0.00554	0.0236	0.01418	0.03187	0.279	0.67	0.28014	0.13	0.06
21979	0.00817	0.01051	0.01136	0.01286	0.269	0.106	0.194982	0.002	0.002
21980						0.0	-0.02173	0.01	0.009
21981						0.094	-0.193221	0.114	0.021
21982						0.053	-0.077523	0.12	0.042
21983						0.183	0.266339	0.048	0.077
21984						1.172	0.465433	0.014	0.042
21985						0.424	0.490393	0.01	0.014
21986						0.942	0.982253	0.063	0.012
21987						1.285	1.320243	0.069	0.027
21988						0.268	0.048746	0.0	0.0
21989						1.597	0.490393	0.055	0.122
21990						0.086	0.21172	0.132	0.362
21991						0.0	0.33887	0.361	0.629
21992						0.285	1.738985	0.833	0.9
21993	0.03014	0.01617	0.01405	0.02119	0.388	2.91	0.097491	0.905	0.84
21994						0.815	0.787565	0.743	0.833
21995						0.523	1.858206	0.934	0.727
21996	0.03869	0.02438	0.02702	0.03103	0.487	1.485	0.083983	0.632	0.356
21997	0.03641	0.02801	0.03308	0.03829	0.472	0.344	0.275148	0.019	0.0
21998	0.02175	0.02996	0.02683	0.05033	0.522	0.156	0.846294	0.489	0.112
21999	0.04033	0.02591	0.02745	0.03244	0.436	0.367	0.165911	0.577	0.39
22000	0.04742	0.03222	0.04988	0.04402	0.625	0.537	-0.458385	0.846	0.712
22001	0.00893	0.00773	0.00892	0.01048	0.269	1.035	0.224935	0.431	0.671
22002	0.01734	0.02259	0.02348	0.03171	0.581	1.224	-0.014682	1.0	1.0
22003		0.00727	0.00781	0.01043	0.341	0.538	0.071944	0.316	1.0
22004		0.01079	0.00977	0.01486	0.36	0.015	-0.006167	0.32	0.84
22005		0.00869	0.01065	0.01228	0.714	1.079	0.112761	0.123	0.359
22006		0.01869	0.01905	0.02341	0.229	0.957	0.378806	0.773	0.534
22007		0.0107	0.01348	0.01198	0.232	0.0	-0.052857	0.334	0.121
22008		0.01945	0.02032	0.02447	0.312	0.222	-0.121277	0.038	0.068
22009		0.01272	0.01267	0.0166	0.215	1.045	0.104245	0.553	0.527
22010		0.01529	0.01431	0.01672	0.304	0.322	0.188816	0.494	0.748
22011		0.01111	0.01254	0.01183	0.371	0.604	0.018793	0.282	0.707
22012		0.01607	0.01208	0.02092	0.583	0.281	0.070476	0.323	1.0
22013		0.0135	0.01215	0.01749	0.385	2.082	-0.019381	0.39	0.867
22014						0.0	1.15345	0.58	0.321
22015						0.049	0.431369	0.065	0.258
22016						0.211	0.882119	0.119	0.289
22017						0.646	0.077229	0.005	0.1
22018						0.877	-0.005286	0.106	0.189
22019		0.01676	0.01687	0.02274	0.163	2.222	0.14888	0.0	0.028
22020						2.169	5.214606	0.057	0.0
22021						0.125	2.261679	1.0	0.182
22022						1.125	1.154038	0.504	0.208
22023		0.01562	0.01407	0.01932	0.139	0.0	0.127443	0.306	0.006
22024		0.01553	0.01324	0.01865	0.263	0.216	-0.035238	0.082	0.0
22025		0.02291	0.02266	0.02713	0.379	1.282	-0.125975	0.229	0.011
22026						2.362	8.081788	1.0	0.0
22027						0.783	0.251657	0.035	0.0
22028						1.018	0.54413	0.081	0.021
22029		0.0601	0.058	0.06249	0.499	0.476	-0.063428	0.214	0.413
22030						0.819	0.293942	0.0	0.0
22031						0.091	0.12715	0.017	0.051
22032						1.039	-0.03142	0.011	0.13
22033		0.11835	0.09366	0.12846	1.223	0.421	0.755851	0.235	0.418
22034		0.02012	0.01958	0.01548	0.333	0.338	0.172078	0.0	0.0
22035						0.345	0.479821	0.0	0.0
22036		0.01431	0.01012	0.01415	0.152	0.034	-0.017325	0.0	0.0
22037						0.041	0.308037	0.0	0.0
22038						0.151	-0.066365	0.0	0.025
22039						0.098	0.256942	0.0	0.001
22040						0.187	-0.014682	0.01	0.014
22041		0.01025	0.00737	0.01065	0.101	0.026	0.071944	0.0	0.001
22042						0.019	-0.159157	0.002	0.023
22043						0.202	0.589352	0.0	0.013
22044		0.0202	0.01482	0.02041	0.082	0.157	0.323894	0.014	0.031
22045						0.084	0.279553	0.026	0.02
22046		0.014	0.01552	0.01152	0.134	0.135	-0.054031	0.013	0.023
22047						0.086	-0.023786	0.0	0.001
22048						0.0	-0.040523	0.0	0.0
22049						0.103	-0.170903	0.0	0.005
22050		0.01194	0.00924	0.01374	0.129	0.182	0.08046	0.0	0.034
22051						0.393	0.946428	0.037	0.059
22052		0.03086	0.02422	0.03203	0.702	0.371	0.032595	0.101	0.206
22053		0.04108	0.03167	0.03705	0.829	1.065	0.426084	0.564	0.721
22054						3.194	2.411146	0.549	0.929
22055		0.03112	0.02199	0.02915	0.8	4.295	-0.059611	0.893	0.881
22056		0.0413	0.03424	0.0452	0.969	4.444	1.922809	1.0	0.323
22057						0.352	0.488043	0.147	0.336
22058						0.173	1.333457	0.066	0.135
22059						0.246	0.091618	0.001	0.001
22060		0.00979	0.0085	0.01203	0.088	0.064	0.14007	0.016	0.017
22061		0.00436	0.00579	0.00449	0.118	0.0	-0.031714	0.0	0.0
22062		0.00717	0.00764	0.00917	0.05	0.0	0.038174	0.0	0.0
22063						0.757	0.254887	0.166	0.018
22064						0.277	1.031293	0.908	0.031
22065						0.054	0.456036	0.133	0.143
22066						1.279	1.349901	0.07	0.111
22067						0.057	0.500083	0.004	0.01
22068		0.01072	0.01113	0.01357	0.129	0.009	0.070182	0.013	0.052
22069		0.00974	0.00965	0.01192	0.084	0.0	0.233744	0.0	0.017
22070						0.179	-0.136546	0.001	0.002
22071		0.01162	0.01423	0.01374	0.083	0.377	-0.076349	0.0	0.022
22072						0.257	0.438123	0.015	0.085
22073						1.247	0.331823	0.123	0.152
22074						0.104	0.869493	0.083	0.093
22075		0.00979	0.00901	0.01353	0.069	0.0	0.318902	0.003	0.011
22076						0.0	0.106007	0.0	0.002
22077		0.01658	0.01188	0.02821	0.068	0.075	0.219355	0.01	0.024
22078						0.107	0.291886	0.011	0.08
22079		0.07235	0.0785	0.1073	0.898	0.409	0.447814	0.061	0.136
22080		0.01357	0.01817	0.02529	0.596	0.499	0.122158	0.004	0.103
22081						0.338	-0.059317	0.0	0.001
22082		0.01734	0.01568	0.02343	0.326	0.0	0.070182	0.0	0.001
22083		0.01921	0.01304	0.02802	0.194	0.0	0.040523	0.004	0.004
22084						0.356	0.424615	0.018	0.01
22085						0.723	0.29218	0.068	0.009
22086						0.99	0.412576	0.253	0.052
22087						1.15	0.638391	0.111	0.052
22088		0.02994	0.02473	0.03851	0.414	0.473	0.668343	0.572	0.092
22089						0.684	0.612257	0.246	0.484
22090						1.644	2.84692	0.314	0.9
22091		0.03146	0.02652	0.0384	0.744	1.817	-0.264871	0.239	0.967
22092						1.377	1.235085	0.027	0.865
22093						0.119	1.053904	0.045	0.849
22094						0.631	0.168554	0.025	0.916
22095		0.01365	0.01248	0.01622	0.45	0.755	-0.131848	0.001	0.49
22096		0.01633	0.01291	0.01714	0.345	0.0	0.044341	0.0	0.001
22097		0.02271	0.01303	0.02936	0.232	0.051	0.461028	0.05	0.313
22098						0.057	-0.199094	0.026	0.427
22099						0.948	0.38879	0.039	0.576
22100						0.397	0.851286	0.026	0.312
22101		0.02741	0.01841	0.03344	0.486	0.586	0.129793	0.111	0.134
22102		0.03787	0.03401	0.03657	0.515	1.324	0.093967	0.076	0.033
22103						1.216	3.13587	0.711	0.097
22104						1.542	5.151472	0.083	0.004
22105		0.02283	0.01926	0.01683	0.333	0.347	1.316425	0.538	0.098
22106		0.01929	0.01089	0.02115	0.357	0.246	0.454861	0.563	0.067
22107		0.04862	0.03249	0.04473	0.845	0.017	0.189697	0.334	0.205
22108		0.0519	0.0407	0.04893	1.426	1.717	0.094555	0.132	0.062
22109		0.01884	0.01408	0.0188	0.222	0.049	0.098079	0.13	0.195
22110		0.01247	0.00964	0.01159	0.212	0.17	-0.072237	0.0	0.0
22111						0.231	0.237855	0.0	0.021
22112						0.051	0.231688	0.0	0.009
22113						0.308	0.126269	0.0	0.0
22114						0.395	-0.055793	0.0	0.0
22115		0.01275	0.00932	0.01293	0.187	0.513	0.002643	0.197	0.149
22116		0.01858	0.01548	0.01677	0.209	0.821	-0.147999	0.134	0.113
22117						1.028	0.15534	0.57	0.031
22118						0.936	1.175768	0.809	0.317
22119						0.995	0.545305	0.76	0.125
22120		0.03483	0.02354	0.03373	0.319	1.053	0.207903	0.738	0.124
22121		0.00367	0.00244	0.00379	0.074	0.0	0.550297	0.168	0.38
22122		0.03106	0.01973	0.02659	0.167	0.286	0.200562	0.002	0.374
22123		0.02802	0.02113	0.02017	0.117	0.098	-0.006167	0.002	0.419
22124		0.0366	0.02499	0.02995	0.143	0.0	-0.039936	0.029	0.101
22125		0.028	0.015	0.02705	0.278	0.0	-0.004111	0.0	0.063
22126						0.0	-0.026135	0.0	0.033
22127		0.02944	0.0197	0.02715	0.129	0.196	0.159745	0.041	0.054
22128						0.059	0.285132	0.08	0.178
22129						0.0	0.009397	0.067	0.025
22130		0.02456	0.02294	0.0238	0.17	0.146	-0.113642	0.002	0.015
22131						0.152	1.465305	0.0	0.0
22132						0.214	0.24872	0.0	0.0
22133						1.149	0.276323	0.0	0.0
22134		0.01487	0.01405	0.01642	0.097	0.153	0.032595	0.0	0.079
22135		0.02358	0.02013	0.02624	0.239	0.709	0.011159	0.0	0.368
22136						0.637	0.206141	0.178	0.892
22137						0.295	2.751191	0.752	1.0
22138						2.498	2.301615	1.0	0.902
22139						0.435	0.175895	0.025	0.024
22140						0.0	0.342394	0.0	0.0
22141						0.731	0.079872	0.0	0.0
22142						0.171	-0.025254	0.003	0.016
22143						0.062	-0.291299	0.044	0.085
22144						0.0	0.0	0.023	0.06
22145		0.01819	0.01756	0.01991	0.176	1.542	0.721787	0.618	0.022
22146		0.02471	0.0273	0.02711	0.44	1.306	-0.025254	0.401	0.098
22147						0.219	0.354433	0.0	0.0
22148		0.00969	0.00988	0.01149	0.08	0.135	0.044047	0.001	0.004
22149		0.00457	0.00519	0.00689	0.158	0.0	0.109531	0.0	0.002
22150						0.012	-0.111293	0.066	0.071
22151		0.00619	0.00636	0.0064	0.11	0.0	-0.077523	0.0	0.004
22152						0.256	0.14565	0.0	0.012
22153						0.763	2.855142	0.044	0.013
22154						1.184	2.131299	0.245	0.016
22155		0.02281	0.02066	0.03585	0.301	0.854	-0.07165	0.037	0.04
22156						1.741	3.484137	0.127	0.021
22157						0.868	2.887443	0.175	0.174
22158						1.309	1.851746	0.15	0.082
22159						0.553	0.631637	0.151	0.099
22160						0.881	3.397217	0.503	0.225
22161		0.01089	0.01104	0.02188	0.469	1.633	0.463377	0.442	0.089
22162						0.314	2.264028	0.273	0.061
22163						2.031	0.935857	0.462	0.004
22164						0.667	0.262522	1.0	0.289
22165						1.984	1.502011	0.722	0.983
22166		0.01776	0.01155	0.01539	0.259	0.065	-0.007635	1.0	0.822
22167		0.02093	0.012	0.01948	0.35	0.0	0.244315	0.892	1.0
22168		0.0404	0.02477	0.03394	0.591	0.409	0.047277	0.626	0.348
22169		0.02593	0.01782	0.01717	0.855	0.871	-0.053444	0.228	0.101
22170						1.428	2.17564	0.455	0.61
22171		0.00827	0.00494	0.00684	0.134	0.146	-0.179713	0.005	0.068
22172						0.122	0.23903	0.086	0.151
22173		0.0045	0.00322	0.00487		0.0	-0.012333	0.003	0.001
22174						0.114	-0.003817	0.011	0.027
22175						0.0	0.11834	0.003	0.012
22176		0.01421	0.00995	0.01325		0.161	-0.014389	0.027	0.017
22177						0.0	-0.113642	0.017	0.021
22178		0.01098	0.00798	0.01049		0.007	-0.430488	0.005	0.006
22179		0.01258	0.01115	0.00938		0.0	-0.018206	0.0	0.005
22180						0.243	0.0555	0.003	0.084
22181		0.01314	0.01226	0.01042		0.034	0.038762	0.097	0.176
22182		0.01035	0.0074	0.00533		0.025	-0.110412	0.02	0.052
22183		0.01443	0.00968	0.01516		0.0	0.086333	0.388	0.175
22184		0.0188	0.01157	0.01679		0.09	-0.032595	0.017	0.001
22185						0.214	0.357957	0.011	0.036
22186						0.091	0.084277	0.002	0.003
22187		0.01748	0.01542	0.01592		0.0	0.005579	0.001	0.007
22188		0.01704	0.00907	0.0228		0.079	0.206141	0.0	0.0
22189						0.107	0.043166	0.024	0.004
22190		0.01167	0.00992	0.00964		0.166	0.00323	0.006	0.016
22191						0.45	0.16738	0.066	0.058
22192						0.866	1.403051	0.199	0.045
22193		0.01146	0.00866	0.01442		0.623	-0.255768	0.427	0.196
22194		0.01632	0.01196	0.01966		1.687	0.756732	0.198	0.524
