	Lan-Huh7	Lan-Vero	Lan-Vero-1	Lan-Vero-2	Manfredonia-vitro	Manfredonia	Huston	Sun	Sun-vitro
466	0.00163	0.02729	0.01664	0.04248	0.108	0.138	0.083983	0.008	0.071
467						0.483	0.588471	0.15	0.311
468	0.0071	0.00857	0.00753	0.01187	0.186	1.744	0.040523	0.035	0.099
469						0.258	1.704041	0.169	0.336
470						0.104	0.109237	0.004	0.132
471						0.004	0.008516	0.013	0.086
472						0.126	0.163562	0.0	0.0
473						0.666	0.242553	0.128	0.443
474						1.897	4.630833	0.31	0.164
475	0.00088	0.01294	0.01303	0.018	0.093	0.042	0.305101	0.165	0.208
476	0.00393	0.00824	0.00896	0.01024	0.14	0.131	-0.027309	0.01	0.032
477						0.05	-0.05873	0.024	0.185
478	0.00193	0.01032	0.01071	0.01494	0.093	0.301	0.114229	0.64	0.441
479	0.04808	0.0363	0.03859	0.04984	0.958	0.825	0.067245	0.984	0.819
480	0.05482	0.03919	0.04344	0.05243	1.042	0.774	-0.008222	1.0	0.221
481	0.036	0.02461	0.02745	0.03559	1.037	2.323	0.016151	0.22	0.239
482	0.00591	0.01394	0.01537	0.02136	0.442	0.28	0.154753	0.093	0.149
483						0.719	0.020262	0.052	0.045
484						0.385	0.053444	0.131	0.109
485						0.611	0.049039	0.041	0.092
486	0.00389	0.01447	0.01312	0.02249	0.22	0.419	0.279553	0.219	0.039
487						0.114	-0.100721	0.009	0.015
488						0.126	0.02173	0.0	0.211
489	0.00247	0.00927	0.00996	0.01169	0.395	0.259	-0.021436	0.0	0.076
490						0.114	0.014976	0.0	0.154
491						0.121	0.061372	0.0	0.0
492	0.0008	0.01337	0.01451	0.01582	0.176	0.058	0.052563	0.009	0.0
493						0.144	-0.029365	0.0	0.047
494	0.0022	0.02144	0.01636	0.02774	0.18	0.213	0.152991	0.0	0.033
495						0.171	0.196157	0.006	0.282
496	0.01118	0.01223	0.01389	0.01458	0.444	0.506	0.026722	0.016	0.255
497	0.02555	0.02428	0.02484	0.0309	0.55	0.443	-0.041698	0.009	0.072
498	0.00078	0.01	0.01133	0.0105	0.08	0.0	0.004698	0.0	0.0
499						0.013	-0.012333	0.006	0.233
500						0.086	-0.031127	0.0	0.18
501	0.00094	0.01303	0.01494	0.01581	0.216	0.059	-0.024666	0.027	0.344
502	0.0112	0.01222	0.01421	0.01491	0.5	0.079	0.013214	0.002	0.108
503	0.00104	0.00947	0.0098	0.01075	0.157	0.039	0.056968	0.0	0.033
504	0.00083	0.01905	0.01092	0.02618	0.099	0.243	0.052269	0.063	0.091
505						2.388	0.304807	0.032	0.154
506	0.02342	0.0377	0.0299	0.04717	0.559	0.655	1.070935	1.0	0.795
507	0.03041	0.02662	0.03453	0.0381	0.717	2.777	0.107182	0.346	0.53
508						1.459	3.536406	0.133	0.222
509						0.171	1.349314	0.114	0.299
510						0.964	0.571146	0.222	0.982
511						0.284	0.322132	0.021	0.289
512	0.00711	0.01893	0.01394	0.01987	0.278	0.346	0.31714	0.149	0.387
513	0.01205	0.01606	0.01241	0.0169	0.415	0.449	0.022611	0.022	0.207
514						0.944	1.967737	0.275	0.321
515						2.446	1.555161	0.85	0.616
516						2.777	1.065356	0.919	0.968
517						6.035	5.910846	0.952	0.996
518	0.02593	0.03233	0.02623	0.027	0.001	2.476	0.122745	0.272	0.502
519						2.706	2.33098	0.131	0.22
520						0.72	2.328631	0.677	0.253
521						4.203	1.768056	0.114	0.0
522						0.571	0.90473	0.069	0.127
523						0.422	1.696112	0.033	0.087
524						0.471	1.036872	0.114	0.357
525	0.02738	0.02789	0.01952	0.02478	0.25	1.17	0.076055	0.139	0.682
526						0.913	0.524749	0.056	0.154
527	0.02931	0.04163	0.03115	0.03901	0.234	1.206	0.446345	0.0	0.0
528						1.12	1.166371	0.021	0.233
529						0.315	0.30422	0.011	0.161
530						0.738	0.035531	0.017	0.116
531						0.88	0.24872	0.026	0.253
532	0.03304	0.03574	0.02872	0.03412	0.117	4.66	0.007341	0.372	0.607
533						0.197	-0.031127	0.0	0.008
534	0.00105	0.01381	0.00965	0.01526	0.059	0.096	0.069888	0.0	0.008
535	0.00266	0.00989	0.00763	0.01	0.044	0.098	-0.054325	0.0	0.064
536						0.148	0.259879	0.001	0.06
537	0.0327	0.03333	0.02935	0.0346	0.282	1.608	0.078991	0.088	0.336
538	0.0316	0.02986	0.02036	0.03483	0.2	2.261	0.000587	0.183	0.046
539	0.02501	0.03066	0.02448	0.0336	0.042	0.235	0.321251	0.022	0.024
540						0.007	0.171784	0.007	0.06
541	0.00252	0.01966	0.01031	0.02939	0.183	0.278	0.035531	0.002	0.026
542						0.581	0.469837	0.018	0.088
543	0.01856	0.01916	0.02067	0.02309	0.661	0.572	-0.007929	0.144	0.423
544	0.02608	0.02348	0.02244	0.02867	0.752	1.487	0.028484	0.062	0.352
545						0.381	0.511535	0.134	0.708
546						0.119	-0.036119	0.001	0.069
547	0.00085	0.01083	0.01042	0.01469	0.117	0.069	0.050801	0.007	0.018
548	0.0023	0.00868	0.00791	0.01057	0.21	0.013	0.010571	0.009	0.06
549						0.105	0.016151	0.04	0.166
550						0.228	0.04023	0.002	0.084
551	0.00144	0.01416	0.01085	0.02204	0.218	0.218	0.211427	0.004	0.235
552	0.03278	0.02993	0.02931	0.03897	0.756	1.292	0.040523	1.0	1.0
553						0.428	0.152403	0.122	0.292
554						0.242	0.054325	0.103	0.305
555	0.00323	0.00834	0.00965	0.01104	0.327	0.527	-0.010278	0.02	0.275
556	0.00197	0.01576	0.01886	0.01931	0.421	0.639	0.075761	0.016	0.092
557						0.999	0.326537	0.066	0.005
558						2.595	1.190744	1.0	0.154
559						2.697	0.034944	0.154	0.347
560	0.03628	0.03727	0.04601	0.05511	0.038	2.558	0.735002	0.296	0.242
561						2.363	6.346914	1.0	0.478
562						2.168	0.439004	0.45	0.98
563	0.05083	0.04505	0.04159	0.06511	0.055	4.372	0.020849	0.767	1.0
564						0.417	-0.037587	0.028	0.039
565						0.568	0.147118	0.002	0.011
566						0.235	0.057261	0.005	0.0
567						0.089	0.048452	0.0	0.0
568						0.123	0.034357	0.003	0.001
569						0.0	0.251363	0.008	0.004
570	0.00368	0.0054	0.00637	0.00764	0.089	0.089	0.028778	0.009	0.009
571						0.052	0.122745	0.099	0.049
572	0.00512	0.00792	0.00718	0.01023	0.125	0.054	0.001175	0.002	0.001
573	0.0007	0.00957	0.00763	0.01186	0.09	0.056	-0.005286	0.139	0.034
574	0.00441	0.00568	0.0063	0.00533	0.089	0.145	-0.024666	0.009	0.006
575	0.00125	0.00889	0.00944	0.01031	0.025	0.242	-0.048746	0.006	0.0
576						1.132	1.460607	0.038	0.007
577						2.568	3.179623	0.26	0.078
578						0.043	0.058142	0.005	0.004
579						0.026	0.024079	0.0	0.011
580						0.258	-0.040523	0.001	0.01
581						0.158	0.023198	0.039	0.021
582						0.563	0.023198	0.0	0.051
583	0.0282	0.03785	0.03213	0.04542	0.742	0.236	0.13684	0.0	0.0
584	0.0278	0.04522	0.03358	0.05355	0.56	1.322	0.500083	0.694	0.899
585						0.578	0.490099	0.036	0.09
586						1.011	1.58805	0.018	0.104
587						1.851	0.035238	0.044	0.051
588						2.521	0.340338	0.058	0.103
589	0.00084	0.01325	0.01143	0.01329	0.058	0.099	0.152991	0.0	0.008
590	0.0005	0.01583	0.01065	0.02015	0.094	0.163	0.043166	0.0	0.061
591	0.00385	0.03514	0.01825	0.04729	0.13	0.251	0.073412	0.108	0.111
592						5.345	2.067871	0.101	0.126
593	0.07537	0.10122	0.07762	0.10737	1.651	1.711	1.655295	0.856	0.669
594	0.04645	0.03979	0.03989	0.051	0.906	6.024	0.249307	0.845	1.0
595						1.866	5.287431	0.731	0.943
596						1.469	1.692589	0.457	0.944
597							4.972346	0.45	0.857
598						1.014	0.188816	0.0	0.035
599						0.026	-0.005286	0.0	0.031
600						0.036	0.023786	0.0	0.0
601	0.00218	0.01321	0.01127	0.01543	0.138	0.281	0.099547	0.0	0.0
602						0.21	0.496266	0.08	0.063
603	0.00983	0.01341	0.0106	0.01344	0.283	0.108	0.038174	0.166	0.195
604		0.03644	0.02687	0.03644	0.647	0.07	0.04346	0.221	0.32
605		0.01179	0.0106	0.00991	0.312	0.514	0.022611	0.111	0.093
606						0.784	0.061666	0.189	0.221
607		0.00581	0.00424	0.00613	0.22	0.164	0.016151	0.006	0.027
608		0.01103	0.00867	0.01122	0.076	0.031	0.04346	0.0	0.0
609		0.01898	0.01014	0.02551	0.104	0.048	0.052269	0.0	0.013
610		0.01194	0.00988	0.01312	0.281	0.074	-0.009103	0.012	0.003
611						0.029	0.080753	0.0	0.0
612						0.0	0.029365	0.0	0.0
613						0.039	0.104832	0.0	0.0
614						0.066	0.045222	0.0	0.002
615		0.01164	0.01027	0.01292	0.07	0.0	0.025841	0.0	0.0
616						0.045	0.017913	0.016	0.067
617						0.089	0.016151	0.088	0.133
618		0.00532	0.00506	0.00556	0.191	0.076	0.023492	0.0	0.006
619		0.00933	0.00994	0.0091	0.066	0.085	-0.002936	0.0	0.0
620		0.01778	0.00798	0.02825	0.109	0.068	0.020849	0.0	0.0
621						0.152	0.003524	0.003	0.023
622		0.01452	0.01355	0.01555	0.206	0.844	1.910769	1.0	0.175
623		0.04821	0.04517	0.05328	1.051	0.895	0.012333	0.375	0.161
624		0.04154	0.03324	0.04949	0.979	1.539	-0.019381	0.082	0.129
625						0.314	1.660581	0.391	0.215
626						0.029	0.111586	0.0	0.025
627						0.055	0.057849	0.002	0.1
628						0.073	-0.044928	0.0	0.022
629		0.01469	0.0125	0.01907	0.155	0.032	0.119221	0.0	0.011
630						0.157	-0.0	0.01	0.061
631						0.193	-0.013508	0.002	0.024
632	0.00386	0.01561	0.01364	0.02053	0.187	0.425	0.161213	0.019	0.04
633						2.974	2.312186	0.253	0.109
634						1.974	3.340543	0.175	0.187
635	0.05727	0.05931	0.05623	0.07626	0.924	0.573	2.636081	0.158	0.181
636						1.088	0.433718	0.03	0.18
637						1.424	6.03594	0.414	0.926
638	0.00365	0.00846	0.01082	0.0089	0.259	0.059	-0.053738	0.0	0.226
639	0.00342	0.00726	0.00727	0.00881	0.262	0.072	-0.022317	0.0	0.218
640						0.06	0.04992	0.005	0.223
641	0.00304	0.00624	0.00789	0.00929	0.439	0.108	0.005579	0.028	0.337
642	0.00275	0.00604	0.0061	0.00995	0.368	0.252	0.059023	0.0	0.121
643	0.00153	0.01149	0.01284	0.01295	0.223	1.146	0.17707	0.0	0.0
644						0.266	1.79008	1.0	0.178
645						0.862	0.612844	0.266	0.178
646						2.838	0.287775	0.21	0.394
647	0.02702	0.02818	0.02948	0.03239	0.761	2.057	0.199094	0.283	0.935
648	0.03308	0.03084	0.02476	0.03439	0.542	2.805	0.344156	0.985	0.893
649						2.635	0.797842	0.378	0.919
650	0.04471	0.03644	0.02984	0.03979	0.653	2.83	0.066365	1.0	0.832
651	0.01477	0.01798	0.01641	0.01881	0.475	2.742	0.034357	0.116	0.307
652	0.00439	0.0102	0.00849	0.01111	0.467	1.861	0.015563	0.0	0.084
653						0.134	0.174721	0.0	0.001
654						0.366	0.003817	0.0	0.01
655	0.00619	0.01116	0.01064	0.01298	0.431	0.179	0.026428	0.0	0.136
656						0.258	0.175308	0.002	0.0
657	0.02822	0.04215	0.03914	0.04584	0.54	1.725	0.872135	0.0	0.0
658						1.913	1.128784	0.007	0.001
659						1.027	0.261347	0.096	0.151
660							6.981781	0.187	0.335
661						1.266	0.377925	0.038	0.11
662						1.474	1.994165	0.354	0.115
663						3.802	0.772295	0.702	0.085
664	0.00052	0.0149	0.01232	0.01688	0.081	0.022	0.060785	0.0	0.0
665	0.00033	0.01753	0.00915	0.02311	0.07	0.069	0.077229	0.029	0.0
666	0.00533	0.00962	0.00886	0.00891	0.196	0.938	0.049627	0.018	0.001
667						1.291	2.117791	0.761	0.198
668	0.0031	0.00772	0.00531	0.00746	0.119	2.59	0.016738	0.017	0.027
669						0.188	0.169435	0.002	0.006
670						0.035	0.011746	0.026	0.026
671						0.654	2.553565	0.553	0.34
672	0.03522	0.04075	0.02852	0.04275	1.042		0.024373	0.799	0.479
673	0.00124	0.01187	0.00773	0.01167	0.075	0.143	-0.059317	0.0	0.0
674						0.077	0.054912	0.007	0.011
675						0.03	0.205847	0.0	0.029
676	0.00057	0.01432	0.01113	0.01308	0.079	0.022	0.073706	0.0	0.0
677						0.112	-0.006754	0.0	0.001
678	0.00025	0.01046	0.00889	0.00764	0.073	0.042	-0.010865	0.0	0.0
679	0.00072	0.02241	0.00682	0.02897	0.092	0.097	0.120983	0.0	0.0
680						0.22	0.358838	0.0	0.0
681	0.04162	0.04567	0.03105	0.0415	1.04	0.769	-0.015857	0.265	0.003
682						0.595	0.763192	0.279	0.13
683	0.05058	0.05784	0.03695	0.048	1.078	2.572	0.196744	0.472	0.269
684						4.365	3.756055	0.567	0.328
685	0.03751	0.04295	0.03534	0.03661	0.792	0.391	-0.019674	0.745	0.114
686	0.02046	0.02234	0.01599	0.01924	0.584	0.092	-0.064603	0.209	0.333
687	0.00582	0.00966	0.0074	0.00943	0.351	1.102	-0.019674	0.017	0.104
688						0.065	-0.03142	0.028	0.038
689						0.026	0.181181	0.0	0.0
690	0.00066	0.00897	0.00722	0.01104	0.079	0.303	0.261641	0.12	0.1
691	0.08747	0.07368	0.06961	0.08479	1.663	2.398	0.858921	0.866	0.745
692						1.386	1.798008	1.0	1.0
693						0.383	7.620173	0.722	1.0
694							7.203192	0.985	1.0
695						0.062	0.106007	0.046	0.036
696	0.00388	0.00679	0.00746	0.00814	0.251	0.042	-0.031714	0.002	0.009
697	0.00045	0.00626	0.00725	0.00778	0.068	0.049	0.110412	0.0	0.0
698						0.691	0.022317	0.209	0.15
699						0.57	1.676438	0.575	0.466
700	0.03849	0.03527	0.03273	0.04557	1.8	2.287	0.019087	0.325	0.313
701						0.034	-0.05873	0.005	0.011
702						0.038	-0.014389	0.0	0.003
703	0.0006	0.0086	0.00971	0.01301	0.084	0.026	-0.039349	0.0	0.0
704						0.008	0.109824	0.006	0.004
705	0.00634	0.00868	0.01037	0.01295	0.381	0.114	-0.046984	0.0	0.007
706	0.00046	0.00729	0.00912	0.01179	0.072	0.021	0.018206	0.0	0.005
707						0.04	0.028778	0.0	0.0
708	0.02464	0.02509	0.02994	0.036	1.17	0.141	-0.001762	0.0	0.001
709						0.001	0.063428	0.002	0.008
710	0.00091	0.01092	0.01273	0.01479	0.071	0.073	0.009103	0.0	0.002
711						0.024	0.073706	0.007	0.003
712						0.067	0.12392	0.0	0.0
713						0.006	0.019674	0.0	0.0
714						0.015	-0.047571	0.0	0.0
715	0.00066	0.00967	0.01348	0.01613	0.078	0.042	-0.019087	0.0	0.0
716	0.00874	0.01244	0.01792	0.01793	0.38	0.072	0.014682	0.0	0.001
717	0.00097	0.00609	0.01109	0.0133	0.068	0.093	0.030833	0.018	0.007
718						0.054	0.057261	0.001	0.006
719						0.142	-0.002056	0.052	0.039
720	0.01218	0.0115	0.0147	0.01987	0.74	0.377	0.004698	0.027	0.023
721						0.301	-0.027897	0.006	0.007
722	0.00059	0.0067	0.00944	0.01391	0.1	0.057	-0.02496	0.0	0.0
723	0.00038	0.01202	0.0104	0.02664	0.095	0.128	-0.000294	0.0	0.0
724						1.612	0.258998	0.042	0.01
725						2.473	8.340786	0.592	0.053
726	0.02718	0.02397	0.02832	0.03945	0.702	3.254	-0.04669	0.184	0.084
727						2.453	1.144347	0.236	0.091
728						1.129	1.413329	0.184	0.071
729	0.03258	0.01784	0.0208	0.02895	0.729	0.172	0.072237	0.253	0.098
730	0.02818	0.01544	0.01914	0.02434	0.57	0.976	-0.006754	0.072	0.037
731						0.752	0.801366	0.162	0.073
732	0.07928	0.04719	0.04819	0.07754	0.914	1.568	0.244022	0.084	0.053
733						0.178	0.340045	0.139	0.056
734						0.192	0.353846	0.116	0.059
735						0.05	0.498321	0.18	0.076
736						1.112	0.919413	0.066	0.018
737	0.01917	0.0212	0.01881	0.02745	0.166	0.212	0.702407	0.126	0.039
738	0.02158	0.01558	0.01589	0.01862	0.241	0.11	0.097785	0.116	0.027
739	0.02707	0.01707	0.01688	0.02271	0.3	0.298	0.081634	0.153	0.045
740						0.436	1.050086	0.013	0.005
741	0.02763	0.01613	0.01616	0.01808	0.395	0.584	1.023952	0.22	0.235
742	0.01624	0.01144	0.00994	0.0116	0.286	1.133	0.025547	0.273	0.182
743	0.04319	0.03231	0.02623	0.03654	0.739	0.789	-0.003817	0.302	0.408
744	0.0522	0.0409	0.03227	0.05221	1.058	1.494	0.067245	0.15	0.148
745	0.05058	0.04294	0.0414	0.04801	0.525	1.567	0.801953	0.13	0.215
746						1.381	2.934721	0.089	0.2
747						0.132	1.91165	0.24	0.18
748						0.513	1.561915	0.506	0.265
749	0.00992	0.01675	0.0153	0.01928	0.363	0.346	0.058436	0.506	0.679
750	0.00725	0.01717	0.01198	0.02068	0.473	0.174	-0.02819	0.141	0.3
751	0.01596	0.02736	0.02219	0.02913	0.262	1.625	0.423147	0.206	0.01
752	0.02724	0.03098	0.03174	0.03908	0.674	0.849	0.106301	0.377	0.952
753	0.02456	0.03306	0.02622	0.03215	0.306	2.691	0.552352	0.61	0.471
754						4.359	3.403677	0.771	0.898
755	0.03436	0.04692	0.03497	0.04315	1.098	0.444	0.069595	1.0	0.965
756	0.04694	0.06008	0.04246	0.05959	1.28	1.048	0.051095	1.0	0.823
757	0.03444	0.03362	0.02403	0.03126	1.268	3.168	0.047865	0.07	0.14
758	0.00227	0.01415	0.01063	0.01332	0.067	0.079	0.051682	1.0	0.584
759	0.00431	0.00758	0.00614	0.00636	0.13	0.081	-0.011746	0.022	0.0
760						0.068	0.029365	0.007	0.0
761	0.00537	0.00765	0.00748	0.00657	0.135	0.045	-0.039055	0.0	0.0
762						0.062	-0.018206	0.0	0.0
763	0.00133	0.01442	0.01159	0.01585	0.08	0.055	0.026135	0.016	0.001
764	0.00758	0.0133	0.01234	0.01269	0.215	0.047	0.029658	0.023	0.003
765						0.068	0.026722	0.0	0.0
766						0.075	0.091618	0.0	0.0
767						0.112	-0.001468	0.0	0.0
768						0.124	0.027897	0.0	0.0
769						0.116	0.010571	0.0	0.0
770						0.337	0.00323	0.0	0.005
771						0.068	-0.001468	0.018	0.137
772						0.774	0.210839	0.186	0.773
773	0.02845	0.0359	0.02689	0.04057	1.156	2.921	0.018793	0.37	1.0
774	0.00818	0.01576	0.01117	0.0184	0.322	0.0	0.000587	0.053	0.04
775	0.00048	0.01642	0.01064	0.02014	0.112	0.052	0.075761	0.0	0.0
776	0.00127	0.03681	0.01608	0.05475	0.131	0.011	0.080753	0.0	0.0
777						0.143	0.171197	0.003	0.019
778						0.14	0.131261	0.0	0.01
779						0.216	0.318021	0.071	0.12
780	0.01968	0.02074	0.01893	0.02388	1.083	0.158	0.04669	0.13	0.349
781	0.02207	0.02448	0.02022	0.02771	1.534	0.169	0.037	0.016	0.045
782	0.00182	0.00987	0.00984	0.00925	0.078	0.014	0.051976	0.169	0.082
783						0.0	0.064896	0.001	0.005
784	0.00096	0.02114	0.00991	0.03357	0.127	0.056	0.086333	0.25	0.079
785	0.0053	0.00651	0.00889	0.01145	0.346	0.314	-0.032301	0.077	0.123
786						0.307	0.32595	0.016	0.112
787						0.826	0.501258	0.33	0.901
788	0.03595	0.04551	0.04463	0.05363	0.872	0.67	4.19917	0.747	1.0
789						3.207	0.701232	0.289	1.0
790						0.453	0.235212	0.174	0.347
791						0.082	-0.038762	0.01	0.013
792	0.00367	0.006	0.00817	0.0065	0.227	0.044	0.001175	0.006	0.009
793						0.109	0.029365	0.0	0.0
794	0.0072	0.01706	0.01926	0.01983	0.273	0.583	0.14888	0.123	0.064
795						1.483	0.833667	0.307	0.399
796						1.127	2.388535	0.624	0.476
797	0.023	0.02132	0.01863	0.02939	0.75	0.219	0.00646	0.944	0.134
798	0.00765	0.01092	0.01051	0.01425	0.857	0.415	-0.043166	0.083	0.021
799	0.00215	0.01075	0.01148	0.01244	0.09	0.324	0.113936	0.036	0.022
800						0.247	0.405528	0.021	0.001
801						0.555	1.074459	0.265	0.044
802		0.01858	0.02263	0.0304	0.797	3.84	0.096904	0.967	0.16
803						1.25	0.352672	0.087	0.017
804						1.624	0.816342	0.232	0.087
805						0.093	0.353553	0.39	0.087
806						0.141	0.074587	0.007	0.038
807		0.01164	0.01237	0.01888	0.112	0.052	0.051682	0.135	0.083
808		0.00626	0.00698	0.01002	0.171	0.209	0.003817	0.052	0.023
809						1.238	0.196451	0.472	0.262
810		0.02305	0.02198	0.03636	0.762	4.553	-0.029071	1.0	0.794
811		0.01165	0.01278	0.01352	0.062	0.082	0.006167	0.449	0.298
812		0.00461	0.0056	0.00875	0.252	0.051	-0.029952	0.007	0.003
813		0.00888	0.00912	0.01079	0.057	0.062	0.027016	0.174	0.076
814						0.092	0.000294	0.0	0.0
815		0.05083	0.04661	0.0759	1.091	0.173	1.627105	0.643	0.096
816						0.017	-0.043754	0.005	0.001
817		0.01012	0.01168	0.01306	0.066	0.01	0.031127	0.0	0.0
818						0.032	-0.020262	0.0	0.0
819		0.0039	0.00399	0.00482	0.068	0.028	-0.016738	0.006	0.013
820						0.021	-0.014095	0.001	0.007
821						0.226	-0.011159	0.0	0.0
822						0.042	0.027309	0.007	0.0
823		0.02737	0.02204	0.03836	0.242	0.178	0.201736	0.234	0.025
824						0.303	0.588471	0.321	0.359
825		0.06959	0.06258	0.08558	2.699	0.347	0.002056	0.643	0.349
826						0.775	1.783032	0.892	0.811
827		0.01614	0.01204	0.01606	0.314	1.502	-0.047277	0.727	0.914
828		0.01734	0.0153	0.0166	0.371	0.324	0.052857	0.486	0.752
829	0.06312	0.0605	0.05011	0.06433	0.265	0.3	0.783454	0.522	0.361
830	0.01756	0.01977	0.01513	0.01865	0.349	0.117	0.003817	0.331	0.552
831	0.02586	0.02244	0.01903	0.0198	0.479	0.254	-0.007341	0.204	0.21
832	0.02425	0.02512	0.02227	0.022	0.247	0.261	0.274855	0.189	0.037
833						2.102	0.7397	0.485	0.165
834						1.345	1.383083	0.336	0.154
835	0.01644	0.0294	0.02227	0.02915	0.179	0.263	0.386147	0.216	0.082
836						1.034	2.015308	0.916	0.145
837						0.6	0.316553	0.093	0.06
838						1.551	0.51594	0.164	0.076
839						0.203	0.275736	0.133	0.025
840						0.605	0.081928	0.0	0.004
841	0.00151	0.01523	0.01385	0.01367	0.208	0.1	0.113348	0.0	0.0
842	0.00196	0.01636	0.01157	0.01836	0.164	0.144	0.081047	0.0	0.0
843	0.03161	0.06446	0.03382	0.08088	0.691	1.416	1.270322	0.28	0.002
844						1.991	3.932244	0.557	0.186
845						2.267	2.350067	1.0	0.539
846	0.0315	0.03182	0.02645	0.03449	1.031	2.389	0.061666	0.281	0.101
847						2.373	3.925196	0.292	0.17
848						0.438	0.199974	0.0	0.137
849						0.029	0.09661	0.0	0.042
850	0.00112	0.01382	0.01413	0.01484	0.124	0.024	0.083983	0.0	0.0
851						0.838	0.081634	0.205	0.143
852	0.02145	0.02288	0.01861	0.02375	0.623	1.273	0.037293	0.248	0.085
853	0.0434	0.06154	0.04435	0.06834	1.481	0.303	0.06519	0.306	0.0
854	0.02277	0.03625	0.02676	0.0388	0.268	0.132	-0.00969	0.065	0.0
855	0.01484	0.03635	0.02151	0.04582	0.1	0.356	0.071357	0.025	0.0
856						2.249	0.913833	0.0	0.0
857	0.01225	0.03052	0.02293	0.03784	0.097	0.578	0.3791	0.0	0.0
858						1.388	3.074791	0.313	0.027
859						1.254	0.879183	0.322	0.235
860						0.651	1.131427	1.0	0.863
861	0.00666	0.0104	0.01137	0.01243	0.177	0.135	-0.012921	0.091	0.058
862						0.15	-0.00323	0.0	0.0
863						0.93	0.10865	0.011	0.016
864						0.12	-0.019381	0.0	0.0
865	0.00098	0.01224	0.01215	0.01412	0.099	0.01	0.078404	0.029	0.0
866	0.00397	0.00825	0.00786	0.01038	0.135	0.167	0.047277	0.0	0.0
867						0.101	0.2173	0.07	0.025
868						2.32	2.143045	0.193	0.109
869	0.01342	0.01295	0.01255	0.01515	0.311	0.924	-0.077229	0.161	0.55
870	0.01303	0.0189	0.01956	0.01958	0.555	0.273	0.056087	0.08	0.543
871	0.014	0.01546	0.01411	0.01758	0.886	1.13	0.003524	0.022	0.16
872						0.668	0.236387	0.012	0.057
873	0.03177	0.02883	0.02619	0.0344	0.872	1.446	0.019968	0.136	0.401
874	0.01416	0.02075	0.02153	0.02355	0.325	0.055	0.037587	0.01	0.045
875	0.00869	0.01763	0.01492	0.02746	0.206	0.324	0.068714	0.056	0.076
876						0.859	0.241379	0.192	0.338
877						1.462	0.355902	0.147	0.327
878	0.0041	0.01386	0.01444	0.01934	0.199	0.124	0.033476	0.255	0.319
879						0.342	0.48129	0.143	0.673
880	0.0111	0.01142	0.01437	0.0159	0.354	0.281	-0.005286	0.307	0.681
881						0.154	0.328299	0.004	0.019
882	0.00783	0.01225	0.0165	0.01913	0.172	0.27	0.062547	0.07	0.087
883	0.07055	0.03217	0.03471	0.05848	0.799	1.457	-0.000881	0.147	0.08
884	0.06717	0.05052	0.04771	0.07861	1.605	3.377	5.122988	0.36	0.13
885						1.853	2.25375	0.18	0.074
886						1.624	3.186965	0.375	0.073
887						0.497	-0.004405	0.005	0.011
888	0.00618	0.01582	0.02148	0.02431	0.349	0.416	0.030539	0.002	0.013
889						0.694	0.254887	0.002	0.009
890						0.442	0.308918	0.084	0.159
891						2.182	0.101896	0.798	0.365
892						3.074	2.720945	0.328	0.265
893	0.01375	0.01387	0.01525	0.01708	0.392	0.314	0.096317	0.548	0.381
894	0.01643	0.01411	0.01495	0.01961	0.627	0.221	-0.006754	0.863	0.183
895	0.01788	0.01663	0.01916	0.01983	0.83	2.014	0.001175	0.019	0.071
896						0.121	0.115697	0.001	0.015
897	0.00693	0.01662	0.01808	0.01861	0.318	0.125	0.058142	0.005	0.029
898						0.572	0.242553	0.213	0.209
899						0.404	0.240498	0.01	0.072
900	0.04613	0.05438	0.05216	0.06854	1.03	0.529	0.387028	0.112	0.06
901	0.00796	0.00996	0.00952	0.01212	0.353	0.274	0.071944	0.001	0.026
902						0.248	0.47248	0.001	0.043
903						0.208	-0.007635	0.0	0.001
904	0.00219	0.01377	0.0128	0.01731	0.197	0.057	0.052563	0.001	0.007
905	0.00805	0.01007	0.00913	0.01307	0.386	0.207	-0.000881	0.005	0.047
906	0.00473	0.01508	0.01506	0.01595	0.127	0.595	-0.048452	0.032	0.029
907						1.239	0.853636	0.382	0.148
908						0.229	0.426377	0.193	0.218
909						1.328	1.258576	0.534	0.272
910						0.208	-0.030833	0.194	0.254
911						0.023	0.083396	0.073	0.089
