		Lan-Vero
1988	2067	False
1989	2068	False
1990	2069	False
1991	2070	False
1992	2071	False
1993	2072	False
1994	2073	False
1995	2074	False
1996	2075	False
1997	2076	False
1998	2077	False
1999	2078	False
2000	2079	False
2001	2080	False
2002	2081	False
2003	2082	False
2004	2083	False
2005	2084	False
2006	2085	False
2007	2086	False
2008	2087	False
2009	2088	False
2010	2089	False
2011	2090	False
2012	2091	False
2013	2092	False
2014	2093	False
2015	2094	False
2016	2095	False
2017	2096	False
2018	2097	False
2019	2098	False
2020	2099	False
2021	2100	False
2022	2101	False
2023	2102	False
2024	2103	False
2025	2104	False
2026	2105	False
2027	2106	False
2028	2107	False
2029	2108	False
2030	2109	False
2031	2110	False
2032	2111	False
2033	2112	False
2034	2113	False
2035	2114	False
2036	2115	False
2037	2116	False
2038	2117	False
2039	2118	False
2040	2119	False
2041	2120	False
2042	2121	False
2043	2122	False
2044	2123	False
2045	2124	False
2046	2125	False
2047	2126	False
2048	2127	False
2049	2128	False
2050	2129	False
2051	2130	False
2052	2131	False
2053	2132	False
2054	2133	False
2055	2134	False
2056	2135	False
2057	2136	False
2058	2137	False
2059	2138	False
2060	2139	False
2061	2140	False
2062	2141	False
2063	2142	False
2064	2143	False
2065	2144	False
2066	2145	False
2067	2146	False
2068	2147	False
2069	2148	False
2070	2149	False
2071	2150	False
2072	2151	False
2073	2152	False
2074	2153	False
2075	2154	False
2076	2155	False
2077	2156	False
2078	2157	False
2079	2158	False
2080	2159	False
2081	2160	False
2082	2161	False
2083	2162	False
2084	2163	False
2085	2164	False
2086	2165	False
2087	2166	False
2088	2167	False
2089	2168	False
2090	2169	False
2091	2170	False
2092	2171	False
2093	2172	False
2094	2173	False
2095	2174	False
2096	2175	False
2097	2176	False
2098	2177	False
2099	2178	False
2100	2179	False
2101	2180	False
2102	2181	False
2103	2182	False
2104	2183	False
2105	2184	False
2106	2185	False
2107	2186	False
2108	2187	False
2109	2188	False
2110	2189	False
2111	2190	False
2112	2191	False
2113	2192	False
2114	2193	False
2115	2194	False
2116	2195	False
2117	2196	False
2118	2197	False
2119	2198	False
2120	2199	False
2121	2200	False
2122	2201	False
2123	2202	False
2124	2203	False
2125	2204	False
2126	2205	False
2127	2206	False
2128	2207	False
2129	2208	False
2130	2209	False
2131	2210	False
2132	2211	False
2133	2212	False
2134	2213	False
2135	2214	False
2136	2215	False
2137	2216	False
2138	2217	False
2139	2218	False
2140	2219	False
2141	2220	False
2142	2221	False
2143	2222	False
2144	2223	False
2145	2224	False
2146	2225	False
2147	2226	False
2148	2227	False
2149	2228	False
2150	2229	False
2151	2230	False
2152	2231	False
2153	2232	False
2154	2233	False
2155	2234	False
2156	2235	False
2157	2236	False
2158	2237	False
2159	2238	False
2160	2239	False
2161	2240	False
2162	2241	False
2163	2242	False
2164	2243	False
2165	2244	False
2166	2245	False
2167	2246	False
2168	2247	False
2169	2248	False
2170	2249	False
2171	2250	False
2172	2251	False
2173	2252	False
2174	2253	False
2175	2254	False
2176	2255	False
2177	2256	False
2178	2257	False
2179	2258	False
2180	2259	False
2181	2260	False
2182	2261	False
2183	2262	False
2184	2263	False
2185	2264	False
2186	2265	False
2187	2266	False
2188	2267	False
2189	2268	False
2190	2269	False
2191	2270	False
2192	2271	False
2193	2272	False
2194	2273	False
2195	2274	False
2196	2275	False
2197	2276	False
2198	2277	False
2199	2278	False
2200	2279	False
2201	2280	False
2202	2281	False
2203	2282	False
2204	2283	False
2205	2284	False
2206	2285	False
2207	2286	False
2208	2287	False
2209	2288	False
2210	2289	False
2211	2290	False
2212	2291	False
2213	2292	False
2214	2293	False
2215	2294	False
2216	2295	False
2217	2296	False
2218	2297	False
2219	2298	False
2220	2299	False
2221	2300	False
2222	2301	False
2223	2302	False
2224	2303	False
2225	2304	False
2226	2305	False
2227	2306	False
2228	2307	False
2229	2308	False
2230	2309	False
2231	2310	False
2232	2311	False
2233	2312	False
2234	2313	False
2235	2314	False
2236	2315	False
2237	2316	False
2238	2317	False
2239	2318	False
2240	2319	False
2241	2320	False
2242	2321	False
2243	2322	False
2244	2323	False
2245	2324	False
2246	2325	False
2247	2326	False
2248	2327	False
2249	2328	False
2250	2329	False
2251	2330	False
2252	2331	False
2253	2332	False
2254	2333	False
2255	2334	False
2256	2335	False
2257	2336	False
2258	2337	False
2259	2338	False
2260	2339	False
2261	2340	False
2262	2341	False
2263	2342	False
2264	2343	False
2265	2344	False
2266	2345	False
2267	2346	False
2268	2347	False
2269	2348	False
2270	2349	False
2271	2350	False
2272	2351	False
2273	2352	False
2274	2353	False
2275	2354	False
2276	2355	False
2277	2356	False
2278	2357	False
2279	2358	False
2280	2359	False
2281	2360	False
2282	2361	False
2283	2362	False
2284	2363	False
2285	2364	False
2286	2365	False
2287	2366	False
2288	2367	False
2289	2368	False
2290	2369	False
2291	2370	False
2292	2371	False
2293	2372	False
2294	2373	False
2295	2374	False
2296	2375	False
2297	2376	False
2298	2377	False
2299	2378	False
2300	2379	False
2301	2380	False
2302	2381	False
2303	2382	False
2304	2383	False
2305	2384	False
2306	2385	False
2307	2386	False
2308	2387	False
2309	2388	False
2310	2389	False
2311	2390	False
2312	2391	False
2313	2392	False
2314	2393	False
2315	2394	False
2316	2395	False
2317	2396	False
2318	2397	False
2319	2398	False
2320	2399	False
2321	2400	False
2322	2401	False
2323	2402	False
2324	2403	False
2325	2404	False
2326	2405	False
2327	2406	False
2328	2407	False
2329	2408	False
2330	2409	False
2331	2410	False
2332	2411	False
2333	2412	False
2334	2413	False
2335	2414	False
2336	2415	False
2337	2416	False
2338	2417	False
2339	2418	False
2340	2419	False
2341	2420	False
2342	2421	False
2343	2422	False
2344	2423	False
2345	2424	False
2346	2425	False
2347	2426	False
2348	2427	False
2349	2428	False
2350	2429	False
2351	2430	False
2352	2431	False
2353	2432	False
2354	2433	False
2355	2434	True
2356	2435	True
2357	2436	True
2358	2437	True
2359	2438	False
2360	2439	False
2361	2440	False
2362	2441	False
2363	2442	False
2364	2443	False
2365	2444	False
2366	2445	False
2367	2446	False
2368	2447	False
2369	2448	True
2370	2449	False
2371	2450	True
2372	2451	True
2373	2452	True
2374	2453	True
2375	2454	True
2376	2455	True
2377	2456	True
2378	2457	True
2379	2458	True
2380	2459	True
2381	2460	True
2382	2461	True
2383	2462	True
2384	2463	True
2385	2464	True
2386	2465	True
2387	2466	True
2388	2467	True
2389	2468	True
2390	2469	False
2391	2470	False
2392	2471	True
2393	2472	False
2394	2473	False
2395	2474	False
2396	2475	False
2397	2476	False
2398	2477	False
2399	2478	False
2400	2479	False
2401	2480	False
2402	2481	False
2403	2482	False
2404	2483	False
2405	2484	False
2406	2485	False
2407	2486	False
2408	2487	False
2409	2488	False
2410	2489	False
2411	2490	False
2412	2491	False
2413	2492	False
2414	2493	False
2415	2494	False
2416	2495	False
2417	2496	False
2418	2497	False
2419	2498	False
2420	2499	False
2421	2500	False
2422	2501	False
2423	2502	False
2424	2503	False
2425	2504	False
2426	2505	False
2427	2506	False
2428	2507	False
2429	2508	False
2430	2509	False
2431	2510	False
2432	2511	False
2433	2512	False
2434	2513	False
2435	2514	False
2436	2515	False
2437	2516	False
2438	2517	False
2439	2518	False
2440	2519	False
2441	2520	False
2442	2521	False
2443	2522	False
2444	2523	False
2445	2524	False
2446	2525	False
2447	2526	False
2448	2527	False
2449	2528	False
2450	2529	False
2451	2530	False
2452	2531	False
2453	2532	False
2454	2533	False
2455	2534	False
2456	2535	False
2457	2536	False
2458	2537	False
2459	2538	False
2460	2539	False
2461	2540	False
2462	2541	False
2463	2542	False
2464	2543	False
2465	2544	False
2466	2545	False
2467	2546	False
2468	2547	False
2469	2548	False
2470	2549	False
2471	2550	False
2472	2551	False
2473	2552	False
2474	2553	False
2475	2554	False
2476	2555	False
2477	2556	False
2478	2557	False
2479	2558	False
2480	2559	False
2481	2560	False
2482	2561	False
2483	2562	False
2484	2563	False
2485	2564	False
2486	2565	False
2487	2566	False
2488	2567	False
2489	2568	False
2490	2569	False
2491	2570	False
2492	2571	False
2493	2572	False
2494	2573	False
2495	2574	False
2496	2575	False
2497	2576	False
2498	2577	False
2499	2578	False
2500	2579	False
2501	2580	False
2502	2581	False
2503	2582	False
2504	2583	False
2505	2584	False
2506	2585	False
2507	2586	False
2508	2587	False
2509	2588	False
2510	2589	False
2511	2590	False
2512	2591	False
2513	2592	False
2514	2593	False
2515	2594	False
2516	2595	False
2517	2596	False
2518	2597	False
2519	2598	False
2520	2599	False
2521	2600	False
2522	2601	False
2523	2602	False
2524	2603	False
2525	2604	False
2526	2605	False
2527	2606	False
2528	2607	False
2529	2608	False
2530	2609	False
2531	2610	False
2532	2611	False
2533	2612	False
2534	2613	False
2535	2614	False
2536	2615	False
2537	2616	False
2538	2617	False
2539	2618	False
2540	2619	False
2541	2620	False
2542	2621	False
2543	2622	False
2544	2623	False
2545	2624	False
2546	2625	False
2547	2626	False
2548	2627	False
2549	2628	False
2550	2629	False
2551	2630	False
2552	2631	False
2553	2632	False
2554	2633	False
2555	2634	False
2556	2635	False
2557	2636	False
2558	2637	False
2559	2638	False
2560	2639	False
2561	2640	False
2562	2641	False
2563	2642	False
2564	2643	False
2565	2644	False
2566	2645	False
2567	2646	False
2568	2647	False
2569	2648	False
2570	2649	False
2571	2650	False
2572	2651	False
2573	2652	False
2574	2653	False
2575	2654	False
2576	2655	False
2577	2656	False
2578	2657	False
2579	2658	False
2580	2659	False
2581	2660	False
2582	2661	False
2583	2662	False
2584	2663	False
2585	2664	False
2586	2665	False
2587	2666	False
2588	2667	False
2589	2668	False
2590	2669	False
2591	2670	False
2592	2671	False
2593	2672	False
2594	2673	False
2595	2674	False
2596	2675	False
2597	2676	False
2598	2677	False
2599	2678	False
2600	2679	False
2601	2680	False
2602	2681	False
2603	2682	False
2604	2683	False
2605	2684	False
2606	2685	False
2607	2686	False
2608	2687	False
2609	2688	False
2610	2689	False
2611	2690	False
2612	2691	False
2613	2692	False
2614	2693	False
2615	2694	False
2616	2695	False
2617	2696	False
2618	2697	False
2619	2698	False
2620	2699	False
2621	2700	False
2622	2701	False
2623	2702	False
2624	2703	False
2625	2704	False
2626	2705	False
2627	2706	False
2628	2707	False
2629	2708	False
2630	2709	False
2631	2710	False
2632	2711	False
2633	2712	False
2634	2713	False
2635	2714	False
2636	2715	False
2637	2716	False
2638	2717	False
2639	2718	False
2640	2719	False
2641	2720	False
2642	2721	False
2643	2722	False
2644	2723	False
2645	2724	False
2646	2725	False
2647	2726	False
2648	2727	False
2649	2728	False
2650	2729	False
2651	2730	False
2652	2731	False
2653	2732	False
2654	2733	False
2655	2734	False
2656	2735	False
2657	2736	False
2658	2737	False
2659	2738	False
2660	2739	False
2661	2740	False
2662	2741	False
2663	2742	False
2664	2743	False
2665	2744	False
2666	2745	False
2667	2746	False
2668	2747	False
2669	2748	False
2670	2749	False
2671	2750	False
2672	2751	False
2673	2752	False
2674	2753	False
2675	2754	False
2676	2755	False
2677	2756	False
2678	2757	False
2679	2758	False
2680	2759	False
2681	2760	False
2682	2761	False
2683	2762	False
2684	2763	False
2685	2764	False
2686	2765	False
2687	2766	False
2688	2767	False
2689	2768	False
2690	2769	False
2691	2770	False
2692	2771	False
2693	2772	False
2694	2773	False
2695	2774	False
2696	2775	False
2697	2776	False
2698	2777	False
2699	2778	False
2700	2779	False
2701	2780	False
2702	2781	False
2703	2782	False
2704	2783	False
2705	2784	False
2706	2785	False
2707	2786	False
2708	2787	False
2709	2788	False
2710	2789	False
2711	2790	False
2712	2791	False
2713	2792	False
2714	2793	False
2715	2794	False
2716	2795	False
2717	2796	True
2718	2797	True
2719	2798	True
2720	2799	True
2721	2800	True
2722	2801	True
2723	2802	True
2724	2803	True
2725	2804	True
2726	2805	False
2727	2806	False
2728	2807	False
2729	2808	False
2730	2809	False
2731	2810	False
2732	2811	False
2733	2812	False
2734	2813	False
2735	2814	False
2736	2815	False
2737	2816	False
2738	2817	False
2739	2818	False
2740	2819	False
2741	2820	False
2742	2821	False
2743	2822	False
2744	2823	False
2745	2824	False
2746	2825	False
2747	2826	False
2748	2827	False
2749	2828	False
2750	2829	False
2751	2830	False
2752	2831	False
2753	2832	False
2754	2833	False
2755	2834	False
2756	2835	False
2757	2836	False
2758	2837	False
2759	2838	False
2760	2839	False
2761	2840	False
2762	2841	True
2763	2842	True
2764	2843	True
2765	2844	True
2766	2845	True
2767	2846	True
2768	2847	True
2769	2848	True
2770	2849	True
2771	2850	True
2772	2851	True
2773	2852	True
2774	2853	True
2775	2854	True
2776	2855	True
2777	2856	True
2778	2857	True
2779	2858	True
2780	2859	True
2781	2860	True
2782	2861	True
2783	2862	False
2784	2863	False
2785	2864	False
2786	2865	False
2787	2866	False
2788	2867	False
2789	2868	False
2790	2869	False
2791	2870	False
2792	2871	False
2793	2872	False
2794	2873	False
2795	2874	False
2796	2875	False
2797	2876	False
2798	2877	False
2799	2878	False
2800	2879	False
2801	2880	False
2802	2881	False
2803	2882	False
2804	2883	False
2805	2884	False
2806	2885	False
2807	2886	False
2808	2887	False
2809	2888	False
2810	2889	False
2811	2890	False
2812	2891	False
2813	2892	False
2814	2893	False
2815	2894	False
2816	2895	False
2817	2896	False
2818	2897	False
2819	2898	False
2820	2899	False
2821	2900	False
2822	2901	False
2823	2902	False
2824	2903	False
2825	2904	False
2826	2905	False
2827	2906	False
2828	2907	False
2829	2908	False
2830	2909	False
2831	2910	False
2832	2911	False
2833	2912	False
2834	2913	False
2835	2914	False
2836	2915	False
2837	2916	False
2838	2917	False
2839	2918	False
2840	2919	False
2841	2920	False
2842	2921	False
2843	2922	False
2844	2923	False
2845	2924	False
2846	2925	False
2847	2926	False
2848	2927	False
2849	2928	False
2850	2929	False
2851	2930	False
2852	2931	False
2853	2932	False
2854	2933	False
2855	2934	False
2856	2935	False
2857	2936	False
2858	2937	False
2859	2938	False
2860	2939	False
2861	2940	False
2862	2941	False
2863	2942	False
2864	2943	False
2865	2944	False
2866	2945	False
2867	2946	False
2868	2947	False
2869	2948	False
2870	2949	False
2871	2950	False
2872	2951	False
2873	2952	False
2874	2953	False
2875	2954	False
2876	2955	False
2877	2956	False
2878	2957	False
2879	2958	False
2880	2959	False
2881	2960	False
2882	2961	False
2883	2962	False
2884	2963	False
2885	2964	False
2886	2965	False
2887	2966	False
2888	2967	False
2889	2968	False
2890	2969	False
2891	2970	False
2892	2971	False
2893	2972	False
2894	2973	False
2895	2974	False
2896	2975	False
2897	2976	False
2898	2977	False
2899	2978	False
2900	2979	False
2901	2980	True
2902	2981	True
2903	2982	True
2904	2983	False
2905	2984	False
2906	2985	False
2907	2986	False
2908	2987	False
2909	2988	False
2910	2989	False
2911	2990	False
2912	2991	False
2913	2992	False
2914	2993	False
2915	2994	False
2916	2995	False
2917	2996	False
2918	2997	False
2919	2998	False
2920	2999	False
2921	3000	False
2922	3001	False
2923	3002	False
2924	3003	False
2925	3004	False
2926	3005	False
2927	3006	False
2928	3007	False
2929	3008	False
2930	3009	False
2931	3010	False
2932	3011	False
2933	3012	False
2934	3013	True
2935	3014	True
2936	3015	True
2937	3016	True
2938	3017	True
2939	3018	True
2940	3019	True
2941	3020	False
2942	3021	False
2943	3022	False
2944	3023	True
2945	3024	True
2946	3025	True
2947	3026	True
2948	3027	True
2949	3028	True
2950	3029	True
2951	3030	True
2952	3031	True
2953	3032	True
2954	3033	True
2955	3034	True
